user, technique, session, index, phrase, rate, error, undo
yzc, normal, 2, 10, my favorite place to visit, 34.6529455004, 0.0, No
yzc, normal, 3, 1, physics and chemistry are had, 34.2755295569, 0.0344827586207, No
yzc, normal, 3, 2, watch out for low flying objects, 30.3920005253, 0.0, Yes
yzc, normal, 3, 3, my favorite place to visit, 36.303630363, 0.0, No
yzc, normal, 3, 4, time to go shopping, 32.6719531702, 0.0, No
yzc, normal, 3, 5, my favorite subject is psychology, 38.7506263571, 0.0, No
yzc, normal, 3, 6, prevailing wind from the east, 41.3559228574, 0.0, No
yzc, normal, 3, 7, elephants are afraid of mice, 22.1006346259, 0.0, Yes
yzc, normal, 3, 8, breathing is difficult, 41.1904026362, 0.0, No
yzc, normal, 3, 9, elections bring out the beat, 27.364460407, 0.0357142857143, No
yzc, normal, 3, 10, my watch fell in the water, 33.0739044269, 0.0, No
yzc, normal, 4, 1, elephants are afraid of mice, 34.540242981, 0.0, No
yzc, normal, 4, 2, my watch fell in the water, 23.6808720575, 0.0, Yes
yzc, normal, 4, 3, my favorite subject is psychology, 32.0539390423, 0.0, No
yzc, normal, 4, 4, time to go shopping, 23.9455239331, 0.0, No
yzc, normal, 4, 5, my favorite place to visit, 31.613737606, 0.0, No
yzc, normal, 4, 6, watch out for low flying objects, 31.684562577, 0.0, No
yzc, normal, 4, 7, physics and chemistry are hard, 38.3608129542, 0.0, No
yzc, normal, 4, 8, elections bring out the best, 35.3330879647, 0.0, Yes
yzc, normal, 4, 9, breathing is difficult, 53.751399776, 0.0, No
yzc, normal, 4, 10, prevailing wind from the east, 39.210560711, 0.0, Yes
yzc, normal, 5, 1, time to go shopping, 31.7670416942, 0.0, No
yzc, normal, 5, 2, my favorite place to visit, 30.4533394855, 0.0, No
yzc, normal, 5, 3, physics and chemistry are hard, 33.7991550211, 0.0, No
yzc, normal, 5, 4, my watch fell in the water, 28.3719882909, 0.0, No
yzc, normal, 5, 5, elephants are afraid of mice, 30.3829517882, 0.0, No
yzc, normal, 5, 6, elections bring out the best, 31.2601758385, 0.0, No
yzc, normal, 5, 7, prevailing wind from the east, 34.3642611684, 0.0, No
yzc, normal, 5, 8, breathing us difficult, 54.3601359003, 0.0454545454545, No
yzc, normal, 5, 9, my favorite subject is psychology, 39.0484739677, 0.0, Yes
yzc, normal, 5, 10, watch out for low flying objects, 31.7398119122, 0.0, No
yzc, normal, 6, 1, my favorite place to visit, 41.1856474259, 0.0, No
yzc, normal, 6, 2, breathing is difficult, 45.1637184795, 0.0, No
yzc, normal, 6, 3, physics and chemistry are hard, 30.0606994894, 0.0, No
yzc, normal, 6, 4, electrons bring out the best, 22.0672745383, 0.0357142857143, No
yzc, normal, 6, 5, my favorite subject is psychology, 44.8049439938, 0.0, No
yzc, normal, 6, 6, elephants are afraid of mice, 42.216358839, 0.0, No
yzc, normal, 6, 7, watch out for low flying objects, 31.9495118825, 0.0, No
yzc, normal, 6, 8, prevailing wind from the east, 33.9097999322, 0.0, No
yzc, normal, 6, 9, my watch fell in the water, 32.723022984, 0.0, No
yzc, normal, 6, 10, tone to go shopping, 25.5965871217, 0.105263157895, No
yzc, normal, 7, 1, my watch fell in the waste, 27.3913043478, 0.0769230769231, No
yzc, normal, 7, 2, prevailing wind from the east, 33.0870188596, 0.0, No
yzc, normal, 7, 3, breathing is difficult, 43.1499460626, 0.0, Yes
yzc, normal, 7, 4, watch out for low flying objects, 29.6567505721, 0.0, Yes
yzc, normal, 7, 5, physics and chemistry are hard, 37.4325134973, 0.0, Yes
yzc, normal, 7, 6, my favorite place to visit, 36.1445783133, 0.0, No
yzc, normal, 7, 7, elections bring out the best, 41.9152961723, 0.0, Yes
yzc, normal, 7, 8, my favorite subject is psychology, 41.0377358491, 0.0, No
yzc, normal, 7, 9, time to go shopping, 37.2020926177, 0.0, Yes
yzc, normal, 7, 10, elephants are afraid of mice, 38.8297155184, 0.0, Yes
yzc, normal, 8, 1, physics and chemistry are hard, 38.6617100372, 0.0, No
yzc, normal, 8, 2, my watch fell in the water, 34.9660052727, 0.0, Yes
yzc, normal, 8, 3, elephants are afraid of mice, 35.1777207768, 0.0, Yes
yzc, normal, 8, 4, time to go shopping, 44.3111008539, 0.0, No
yzc, normal, 8, 5, breathing its difficult, 56.4263322884, 0.0434782608696, Yes
yzc, normal, 8, 6, prevailing wind from the east, 37.5751503006, 0.0, Yes
yzc, normal, 8, 7, watch out for low flying objects, 27.6167746335, 0.0, Yes
yzc, normal, 8, 8, electrons bring out the best, 42.5343376163, 0.0357142857143, No
yzc, normal, 8, 9, my favorite subject is psychology, 37.8507722428, 0.0, Yes
yzc, normal, 8, 10, my favorite place to visit, 38.0567968863, 0.0, No
zmy, normal, 1, 1, elephants assess afraid of mice, 21.2837238634, 0.129032258065, No
zmy, normal, 1, 2, breathing us difficult, 28.57619127, 0.0454545454545, No
zmy, normal, 1, 3, physics and chemistry are hard, 23.734899431, 0.0, Yes
zmy, normal, 1, 4, watch out for low flying objects, 20.1059908406, 0.0, No
zmy, normal, 1, 5, time to go shopping, 17.3710067041, 0.0, Yes
zmy, normal, 1, 6, my favorite subjects is psychology, 20.8376745155, 0.0294117647059, No
zmy, normal, 1, 7, my watch fell in the water, 18.2075662553, 0.0, No
zmy, normal, 1, 8, prevailing wind from the east, 19.070261199, 0.0, No
zmy, normal, 1, 9, electrons bring out the best, 19.7432012778, 0.0357142857143, No
zmy, normal, 1, 10, my favorite place to visit, 18.2238635971, 0.0, No
zmy, normal, 2, 1, watch out for low flying objects, 18.1285110002, 0.0, No
zmy, normal, 2, 2, physics and chemistry are hard, 23.5008775167, 0.0, Yes
zmy, normal, 2, 3, breathing is difficult, 26.3924781437, 0.0, No
zmy, normal, 2, 4, time to go shopping, 23.7092651363, 0.0, Yes
zmy, normal, 2, 5, my favorite subject is psychology, 21.3797298044, 0.0, No
zmy, normal, 2, 6, elephants are afraid if mice, 19.747668678, 0.0357142857143, No
zmy, normal, 2, 7, my watch fell in the water, 20.7792207792, 0.0, No
zmy, normal, 2, 8, elections bring out the best, 19.9766938572, 0.0, No
zmy, normal, 2, 9, my favorite place to visit, 22.2574444407, 0.0, No
zmy, normal, 2, 10, prevailing wind from the east, 20.8586824266, 0.0, Yes
zmy, normal, 3, 1, my watch fell in the water, 20.9458897847, 0.0, No
zmy, normal, 3, 2, watch out for low flying objects, 23.7833076415, 0.0, No
zmy, normal, 3, 3, prevailing wind from the east, 23.5109717868, 0.0, Yes
zmy, normal, 3, 4, physics and chemistry are hard, 20.2426523065, 0.0, No
zmy, normal, 3, 5, time to go shopping, 22.7380388441, 0.0, No
zmy, normal, 3, 6, my favorite subject is psychology, 23.7818629126, 0.0, No
zmy, normal, 3, 7, elephants are afraid of mice, 22.176022176, 0.0, Yes
zmy, normal, 3, 8, elections bring out the best, 18.792822186, 0.0, Yes
zmy, normal, 3, 9, my favorite place to visit, 21.7749917519, 0.0, Yes
zmy, normal, 3, 10, breathing is difficult, 26.5046935395, 0.0, No
zmy, normal, 4, 1, physics and chemistry are hard, 24.7363830968, 0.0, Yes
zmy, normal, 4, 2, prevailing wind from the east, 27.4273176083, 0.0, No
zmy, normal, 4, 3, my watch fell in the water, 22.696568495, 0.0, Yes
zmy, normal, 4, 4, time to go shopping, 23.9043824701, 0.0, No
zmy, normal, 4, 5, watch out for low flying objects, 24.0142306552, 0.0, No
zmy, normal, 4, 6, elephants are afraid of mice, 21.4829180964, 0.0, Yes
zmy, normal, 4, 7, breathing is difficult, 33.7932976626, 0.0, No
zmy, normal, 4, 8, my favorite subject is psychology, 27.2087568413, 0.0, Yes
zmy, normal, 4, 9, elections bring or the best, 27.0960141371, 0.0740740740741, No
zmy, normal, 4, 10, my favorite place to visit, 23.1965556629, 0.0, No
zmy, normal, 5, 1, physics and chemistry are hard, 23.0991337825, 0.0, Yes
zmy, normal, 5, 2, breathing is difficult, 26.2524611682, 0.0, No
zmy, normal, 5, 3, my watch fell in the water, 27.9689234184, 0.0, Yes
zmy, normal, 5, 4, elephants are afraid of mice, 23.2070910556, 0.0, Yes
zmy, normal, 5, 5, prevailing wind from the east, 19.1779070511, 0.0, Yes
zmy, normal, 5, 6, watch out for low flying objects, 24.0552379538, 0.0, Yes
zmy, normal, 5, 7, my favorite place to visit, 23.5042735043, 0.0, No
zmy, normal, 5, 8, time to go shopping, 21.1967321705, 0.0, No
zmy, normal, 5, 9, my favorite subject is psychology, 26.2245666918, 0.0, No
zmy, normal, 5, 10, elections bring out the best, 19.7761450251, 0.0, Yes
zmy, normal, 6, 1, elephants are afraid of mice, 21.5875871374, 0.0, Yes
zmy, normal, 6, 2, my favorite place to visit, 22.9286086503, 0.0, Yes
zmy, normal, 6, 3, physics and chemistry are hard, 26.0455797646, 0.0, No
zmy, normal, 6, 4, my watch fell in the water, 24.3079000675, 0.0, Yes
zmy, normal, 6, 5, watch out for low flying objects, 20.3658306619, 0.0, No
zmy, normal, 6, 6, elections bring out the best, 23.4929439595, 0.0, No
zmy, normal, 6, 7, my favorite subject is psychology, 26.1949567181, 0.0, Yes
zmy, normal, 6, 8, prevailing wind from the east, 25.908973141, 0.0, Yes
zmy, normal, 6, 9, time to go shopping, 24.5681381958, 0.0, No
zmy, normal, 6, 10, breaking is difficult, 31.0965630115, 0.0952380952381, No
zmy, normal, 7, 1, breathing is difficult, 29.6956198961, 0.0, Yes
zmy, normal, 7, 2, my favorite place to visit, 20.82675923, 0.0, Yes
zmy, normal, 7, 3, elephants are afraid of mice, 24.2098184264, 0.0, No
zmy, normal, 7, 4, physics and chemistry are hard, 26.6712258506, 0.0, No
zmy, normal, 7, 5, my watch fell in the water, 27.0299259895, 0.0, Yes
zmy, normal, 7, 6, watch out for low flying objects, 22.3973454998, 0.0, No
zmy, normal, 7, 7, my favorite subject is psychology, 24.4141995229, 0.0, Yes
zmy, normal, 7, 8, electrons bring out the best, 27.293404094, 0.0357142857143, No
zmy, normal, 7, 9, time to go shopping, 33.2525112574, 0.0, No
zmy, normal, 7, 10, prevailing wind from the east, 28.4765068818, 0.0, Yes
zmy, normal, 8, 1, elections bring out the best, 33.0010312822, 0.0, Yes
zmy, normal, 8, 2, physics and chemistry are hard, 29.4311857372, 0.0, Yes
zmy, normal, 8, 3, prevailing wind from the east, 29.5974743489, 0.0, Yes
zmy, normal, 8, 4, elephants are afraid of mice, 27.6923076923, 0.0, Yes
zmy, normal, 8, 5, my favorite place to visit, 25.7510729614, 0.0, No
zmy, normal, 8, 6, breathing is difficult, 32.3711896412, 0.0, Yes
zmy, normal, 8, 7, watch out for low flying objects, 21.4413341275, 0.0, No
zmy, normal, 8, 8, my watch fell in the water, 20.6438928484, 0.0, No
zmy, normal, 8, 9, time to go shopping, 29.6846011132, 0.0, No
zmy, normal, 8, 10, my favorite subject is psychology, 27.7578368031, 0.0, Yes
zpj, normal, 1, 1, electrons bring out the best, 9.73393900065, 0.0357142857143, Yes
zpj, normal, 1, 2, time to go shopping, 5.88298377583, 0.0, No
zpj, normal, 1, 3, physics and chemistry are hard, 20.4152407624, 0.0, No
zpj, normal, 1, 4, breathing is difficult, 9.26655237919, 0.0, No
zpj, normal, 1, 5, elephants are afraid of mice, 13.7430151603, 0.0, Yes
zpj, normal, 1, 6, my watch fell in the water, 20.1732336413, 0.0, No
zpj, normal, 1, 7, prevailing wind from the east, 12.0403592843, 0.0, Yes
zpj, normal, 1, 8, watch out for low flying objects, 15.1644216458, 0.0, No
zpj, normal, 1, 9, my favorite place to visit, 16.0603479742, 0.0, No
zpj, normal, 1, 10, my favorite subject is psychology, 12.3325536891, 0.0, No
zpj, normal, 2, 1, my favorite place to visit, 21.6659827657, 0.0, No
zpj, normal, 2, 2, physics and chemistry are hard, 19.9119280107, 0.0, No
zpj, normal, 2, 3, elections bring out the best, 15.5928532756, 0.0, Yes
zpj, normal, 2, 4, elephants are afraid of mice, 20.0194633672, 0.0, No
zpj, normal, 2, 5, breathing is difficult, 18.6451211933, 0.0, Yes
zpj, normal, 2, 6, watch out for low flying objects, 16.6803953871, 0.0, No
zpj, normal, 2, 7, my watch fell in the water, 21.8902015288, 0.0, Yes
zpj, normal, 2, 8, my favorite subject is psychology, 24.9748815846, 0.0, No
zpj, normal, 2, 9, time to go shopping, 21.556079488, 0.0, Yes
zpj, normal, 2, 10, prevailing wind from the east, 26.4830508475, 0.0, Yes
zpj, normal, 3, 1, time to go shopping, 30.2839116719, 0.0, Yes
zpj, normal, 3, 2, my favorite subject is psychology, 25.1154734411, 0.0, Yes
zpj, normal, 3, 3, my favorite place to visit, 24.8236953456, 0.0, Yes
zpj, normal, 3, 4, watch out for low flying objects, 20.8427146993, 0.0, No
zpj, normal, 3, 5, my watch fell in the water, 26.0545905707, 0.0, Yes
zpj, normal, 3, 6, prevailing wind from the east, 26.5510222144, 0.0, Yes
zpj, normal, 3, 7, physics and chemistry are hard, 27.7382645804, 0.0, Yes
zpj, normal, 3, 8, breathing is difficult, 24.9454318678, 0.0, No
zpj, normal, 3, 9, elections bring out the best, 21.6264924533, 0.0, Yes
zpj, normal, 3, 10, elephants are afraid of mice, 21.7079972865, 0.0, Yes
zpj, normal, 4, 1, physics and chemistry are hard, 25.7893866755, 0.0, No
zpj, normal, 4, 2, prevailing wind from the east, 27.3498039931, 0.0, Yes
zpj, normal, 4, 3, breathing is difficult, 28.0406589555, 0.0, Yes
zpj, normal, 4, 4, my favorite place to visit, 18.7913730515, 0.0, No
zpj, normal, 4, 5, watch out for low flying objects, 22.5563909774, 0.0, No
zpj, normal, 4, 6, elections bring out the best, 27.8772626077, 0.0, No
zpj, normal, 4, 7, my favorite subject is psychology, 29.466553768, 0.0, Yes
zpj, normal, 4, 8, time to go shopping, 28.6609941782, 0.0, Yes
zpj, normal, 4, 9, my watch fell in the water, 22.4458893738, 0.0, No
zpj, normal, 4, 10, elephants are afraid of mice, 28.1003024685, 0.0, Yes
zpj, normal, 5, 1, elections bring out the best, 32.268907563, 0.0, Yes
zpj, normal, 5, 2, elephants are afraid of mice, 24.3840487681, 0.0, Yes
zpj, normal, 5, 3, my watch fell in the water, 31.2577524188, 0.0, No
zpj, normal, 5, 4, watch out for low flying objects, 26.4295619545, 0.0, No
zpj, normal, 5, 5, my favorite place to visit, 25.6759385334, 0.0, No
zpj, normal, 5, 6, time to go shopping, 25.6684491979, 0.0, No
zpj, normal, 5, 7, physics and chemistry are hard, 24.3978730059, 0.0, No
zpj, normal, 5, 8, my favorite subject is psychology, 30.5907172996, 0.0, Yes
zpj, normal, 5, 9, prevailing wind from the east, 33.4410879501, 0.0, No
zpj, normal, 5, 10, breathing is difficult, 38.2836178019, 0.0, Yes
zpj, normal, 6, 1, elections bring out the best, 29.8786181139, 0.0, Yes
zpj, normal, 6, 2, my favorite subject is psychology, 28.6207747348, 0.0, Yes
zpj, normal, 6, 3, time to go shopping, 26.1260035379, 0.0, Yes
zpj, normal, 6, 4, physics and chemistry are hard, 21.9501899536, 0.0, Yes
zpj, normal, 6, 5, prevailing wind from the east, 27.5709953129, 0.0, Yes
zpj, normal, 6, 6, watch out fur low flying objects, 25.6025286448, 0.03125, No
zpj, normal, 6, 7, my favorite place to visit, 31.2130527311, 0.0, Yes
zpj, normal, 6, 8, my watch fell in the water, 31.076581576, 0.0, Yes
zpj, normal, 6, 9, breathing is difficult, 37.488284911, 0.0, Yes
zpj, normal, 6, 10, elephants are afraid of mice, 28.3827732335, 0.0, Yes
zpj, normal, 7, 1, time to go shopping, 32.2977312526, 0.0, No
zpj, normal, 7, 2, physics and chemistry are hard, 31.2626190259, 0.0, No
zpj, normal, 7, 3, elephants are afraid of mice, 28.160448064, 0.0, Yes
zpj, normal, 7, 4, prevailing wind from the east, 28.6833482646, 0.0, No
zpj, normal, 7, 5, my favorite subject is psychology, 33.6540786229, 0.0, Yes
zpj, normal, 7, 6, breathing is difficult, 39.1836734694, 0.0, No
zpj, normal, 7, 7, my watch fell in the water, 31.0528391167, 0.0, Yes
zpj, normal, 7, 8, elections bring out the best, 26.9471162843, 0.0, No
zpj, normal, 7, 9, my favorite place to visit, 31.3800071318, 0.0, No
zpj, normal, 7, 10, watch out for low flying objects, 33.2116937964, 0.0, Yes
zpj, normal, 8, 1, my favorite subject is psychology, 31.4363143631, 0.0, Yes
zpj, normal, 8, 2, physics and chemistry are hard, 32.0865514156, 0.0, Yes
zpj, normal, 8, 3, elections bring out the best, 32.8725844928, 0.0, Yes
zpj, normal, 8, 4, prevailing wind from the east, 34.5093347751, 0.0, Yes
zpj, normal, 8, 5, my watch fell in the water, 27.7646177407, 0.0, Yes
zpj, normal, 8, 6, elephants are afraid of mice, 31.2795282004, 0.0, No
zpj, normal, 8, 7, my favorite place to visit, 32.0843916726, 0.0, No
zpj, normal, 8, 8, time to go shopping, 36.2852931171, 0.0, Yes
zpj, normal, 8, 9, watch out for low flying objects, 30.195150137, 0.0, Yes
zpj, normal, 8, 10, breathing is difficult, 37.3895838851, 0.0, No
